tool,script,#,language,grammar,string,length,algorithm,result,TLex,TLChoose,TParse,TPChoose,TSelect,TTerm,tweN,tweE,lexes,GSS SN,GSS EN,GGS E,SPPF Eps,SPPF T,SPPF NT,SPPF Inter,SPPF PN,SPPF Edge,Pool,H0,H1,H2,H3,H4,H5,H6+ 
gtb_bcc32,earley.gtb,1,ambiguityTest,rhul/gamma3,rhul/b.020,40,Earley,Accept,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_mgw64,earley.gtb,1,ambiguityTest,rhul/gamma3,rhul/b.020,40,Earley,Accept,0.000000,0.000000,0.001000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_bcc32,earley.gtb,1,C,ansi_c/ansi_c,rhul/bool.tok,14093,Earley,Accept,0.000000,0.000000,0.032000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_bcc32,earley.gtb,1,C,ansi_c/ansi_c,rhul/gtb_src.tok,110671,Earley,Accept,0.000000,0.000000,0.172000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_bcc32,earley.gtb,1,C,ansi_c/ansi_c,rhul/rdp_full.tok,79797,Earley,Accept,0.000000,0.000000,0.094000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_mgw64,earley.gtb,1,C,ansi_c/ansi_c,rhul/bool.tok,14093,Earley,Accept,0.000000,0.000000,0.027000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_mgw64,earley.gtb,1,C,ansi_c/ansi_c,rhul/gtb_src.tok,110671,Earley,Accept,0.000000,0.000000,0.259000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_mgw64,earley.gtb,1,C,ansi_c/ansi_c,rhul/rdp_full.tok,79797,Earley,Accept,0.000000,0.000000,0.170000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_bcc32,earley.gtb,1,COBOL,rhul/cobol,rhul/cob_str.tok,16047,Earley,Accept,0.000000,0.000000,0.031000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_mgw64,earley.gtb,1,COBOL,rhul/cobol,rhul/cob_str.tok,16047,Earley,Accept,0.000000,0.000000,0.045000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_bcc32,earley.gtb,1,Cpp,ARM/Cpp_1998,rhul/artsupport.tok,******: Fatal - insufficient memory for calloc
gtb_bcc32,earley.gtb,1,Cpp,ARM/Cpp_1998,rhul/bool.tok,14093,Earley,Accept,0.000000,0.000000,0.078000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_bcc32,earley.gtb,1,Cpp,ARM/Cpp_1998,rhul/gtb_src.tok,******: Fatal - insufficient memory for calloc
gtb_bcc32,earley.gtb,1,Cpp,ARM/Cpp_1998,rhul/gtb_src_a.tok,******: Fatal - insufficient memory for calloc
gtb_bcc32,earley.gtb,1,Cpp,ARM/Cpp_1998,rhul/gtb_src_b.tok,******: Fatal - insufficient memory for calloc
gtb_bcc32,earley.gtb,1,Cpp,ARM/Cpp_1998,rhul/rdp_full.tok,******: Fatal - insufficient memory for calloc
gtb_bcc32,earley.gtb,1,Cpp,ARM/Cpp_2005,rhul/artsupport.tok,******: Fatal - insufficient memory for calloc
gtb_bcc32,earley.gtb,1,Cpp,ARM/Cpp_2005,rhul/bool.tok,14093,Earley,Accept,0.000000,0.000000,0.078000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_bcc32,earley.gtb,1,Cpp,ARM/Cpp_2005,rhul/gtb_src.tok,******: Fatal - insufficient memory for calloc
gtb_bcc32,earley.gtb,1,Cpp,ARM/Cpp_2005,rhul/gtb_src_a.tok,******: Fatal - insufficient memory for calloc
gtb_bcc32,earley.gtb,1,Cpp,ARM/Cpp_2005,rhul/gtb_src_b.tok,******: Fatal - insufficient memory for calloc
gtb_bcc32,earley.gtb,1,Cpp,ARM/Cpp_2005,rhul/rdp_full.tok,******: Fatal - insufficient memory for calloc
gtb_mgw64,earley.gtb,1,Cpp,ARM/Cpp_1998,rhul/artsupport.tok,113840,Earley,Accept,0.000000,0.000000,2.482000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_mgw64,earley.gtb,1,Cpp,ARM/Cpp_1998,rhul/bool.tok,14093,Earley,Accept,0.000000,0.000000,0.087000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_mgw64,earley.gtb,1,Cpp,ARM/Cpp_1998,rhul/gtb_src.tok,110671,Earley,Accept,0.000000,0.000000,8.089000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_mgw64,earley.gtb,1,Cpp,ARM/Cpp_1998,rhul/gtb_src_a.tok,62969,Earley,Accept,0.000000,0.000000,1.031000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_mgw64,earley.gtb,1,Cpp,ARM/Cpp_1998,rhul/gtb_src_b.tok,47702,Earley,Accept,0.000000,0.000000,0.636000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_mgw64,earley.gtb,1,Cpp,ARM/Cpp_1998,rhul/rdp_full.tok,79797,Earley,Accept,0.000000,0.000000,1.469000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_mgw64,earley.gtb,1,Cpp,ARM/Cpp_2005,rhul/artsupport.tok,113840,Earley,Accept,0.000000,0.000000,2.639000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_mgw64,earley.gtb,1,Cpp,ARM/Cpp_2005,rhul/bool.tok,14093,Earley,Accept,0.000000,0.000000,0.090000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_mgw64,earley.gtb,1,Cpp,ARM/Cpp_2005,rhul/gtb_src.tok,110671,Earley,Accept,0.000000,0.000000,10.126000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_mgw64,earley.gtb,1,Cpp,ARM/Cpp_2005,rhul/gtb_src_a.tok,62969,Earley,Accept,0.000000,0.000000,1.044000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_mgw64,earley.gtb,1,Cpp,ARM/Cpp_2005,rhul/gtb_src_b.tok,47702,Earley,Accept,0.000000,0.000000,0.650000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_mgw64,earley.gtb,1,Cpp,ARM/Cpp_2005,rhul/rdp_full.tok,79797,Earley,Accept,0.000000,0.000000,1.491000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_bcc32,earley.gtb,1,Java,jls13/jls13EASMODAJ2024,rhul/artSourceM.tok,******: Fatal - insufficient memory for calloc
gtb_bcc32,earley.gtb,1,Java,jls13/jls13EASMODAJ2024,rhul/artSourceP.tok,******: Fatal - insufficient memory for calloc
gtb_bcc32,earley.gtb,1,Java,jls13/jls13EASMODAJ2024,rhul/artSourceQ.tok,******: Fatal - insufficient memory for calloc
gtb_bcc32,earley.gtb,1,Java,jls13/jls13EASMODAJ2024,rhul/artSourceR.tok,******: Fatal - insufficient memory for calloc
gtb_bcc32,earley.gtb,1,Java,jls13/jls13EASMODAJ2024,rhul/artSourceS.tok,******: Fatal - insufficient memory for calloc
gtb_bcc32,earley.gtb,1,Java,jls13/jls13EASMODAJ2024,rhul/artSourceV.tok,******: Fatal - insufficient memory for calloc
gtb_bcc32,earley.gtb,1,Java,jls13/jls13EASMODAJ2024,rhul/artSourceW.tok,58635,Earley,Accept,0.000000,0.000000,0.532000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_bcc32,earley.gtb,1,Java,jls13/jls13EASMODAJ2024,rhul/artSourceX.tok,******: Fatal - insufficient memory for calloc
gtb_bcc32,earley.gtb,1,Java,jls13/jls13EASMODAJ2024,rhul/artSourceY.tok,******: Fatal - insufficient memory for calloc
gtb_bcc32,earley.gtb,1,Java,jls13/jls13EASMODAJ2024,rhul/cs1801.tok,13896,Earley,Accept,0.000000,0.000000,0.063000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_bcc32,earley.gtb,1,Java,jls13/jls13EASMODAJ2024,rhul/Life.tok,4540,Earley,Accept,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_bcc32,earley.gtb,1,Java,jls13/jls13EASMODAJ2024,rhul/simulatedAnnealing.tok,8651,Earley,Accept,0.000000,0.000000,0.031000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_mgw64,earley.gtb,1,Java,jls13/jls13EASMODAJ2024,rhul/artSourceM.tok,******: Fatal - insufficient memory for calloc
gtb_mgw64,earley.gtb,1,Java,jls13/jls13EASMODAJ2024,rhul/artSourceP.tok,******: Fatal - insufficient memory for calloc
gtb_mgw64,earley.gtb,1,Java,jls13/jls13EASMODAJ2024,rhul/artSourceQ.tok,623293,Earley,Reject,0.000000,0.000000,22.850000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_mgw64,earley.gtb,1,Java,jls13/jls13EASMODAJ2024,rhul/artSourceR.tok,711678,Earley,Reject,0.000000,0.000000,22.412000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_mgw64,earley.gtb,1,Java,jls13/jls13EASMODAJ2024,rhul/artSourceS.tok,739997,Earley,Reject,0.000000,0.000000,31.998000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_mgw64,earley.gtb,1,Java,jls13/jls13EASMODAJ2024,rhul/artSourceV.tok,158109,Earley,Accept,0.000000,0.000000,1.728000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_mgw64,earley.gtb,1,Java,jls13/jls13EASMODAJ2024,rhul/artSourceW.tok,58635,Earley,Accept,0.000000,0.000000,0.544000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_mgw64,earley.gtb,1,Java,jls13/jls13EASMODAJ2024,rhul/artSourceX.tok,186170,Earley,Reject,0.000000,0.000000,1.957000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_mgw64,earley.gtb,1,Java,jls13/jls13EASMODAJ2024,rhul/artSourceY.tok,65530,Earley,Accept,0.000000,0.000000,0.632000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_mgw64,earley.gtb,1,Java,jls13/jls13EASMODAJ2024,rhul/cs1801.tok,13896,Earley,Accept,0.000000,0.000000,0.075000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_mgw64,earley.gtb,1,Java,jls13/jls13EASMODAJ2024,rhul/Life.tok,4540,Earley,Accept,0.000000,0.000000,0.020000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_mgw64,earley.gtb,1,Java,jls13/jls13EASMODAJ2024,rhul/simulatedAnnealing.tok,8651,Earley,Accept,0.000000,0.000000,0.044000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_bcc32,earley.gtb,1,Pascal,iso_pascal_7185/pascal,rhul/quad.tok,1417,Earley,Accept,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_bcc32,earley.gtb,1,Pascal,iso_pascal_7185/pascal,rhul/treeview.tok,24234,Earley,Accept,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_bcc32,earley.gtb,1,Pascal,iso_pascal_7185/pascal,rhul/view_ite.tok,24515,Earley,Accept,0.000000,0.000000,0.016000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_mgw64,earley.gtb,1,Pascal,iso_pascal_7185/pascal,rhul/quad.tok,1417,Earley,Accept,0.000000,0.000000,0.001000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_mgw64,earley.gtb,1,Pascal,iso_pascal_7185/pascal,rhul/treeview.tok,24234,Earley,Accept,0.000000,0.000000,0.020000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
gtb_mgw64,earley.gtb,1,Pascal,iso_pascal_7185/pascal,rhul/view_ite.tok,24515,Earley,Accept,0.000000,0.000000,0.021000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
